Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-30 00:00:00+07:00,1403.27001953125,1409.1300048828125,1398.3900146484375,1400.2099609375,2930700,0.0,0.0
2025-01-02 00:00:00+07:00,1397.9300537109375,1399.3499755859375,1378.43994140625,1379.8499755859375,2817600,0.0,0.0
2025-01-03 00:00:00+07:00,1383.280029296875,1390.27001953125,1379.0899658203125,1384.760009765625,2416300,0.0,0.0
2025-01-06 00:00:00+07:00,1388.6400146484375,1390.8399658203125,1370.68994140625,1372.6500244140625,2888400,0.0,0.0
2025-01-07 00:00:00+07:00,1375.2900390625,1395.699951171875,1375.2900390625,1390.8800048828125,2979100,0.0,0.0
2025-01-08 00:00:00+07:00,1390.81005859375,1392.4300537109375,1381.719970703125,1387.719970703125,2625900,0.0,0.0
2025-01-09 00:00:00+07:00,1385.3399658203125,1385.3399658203125,1360.27001953125,1362.969970703125,4249300,0.0,0.0
2025-01-10 00:00:00+07:00,1362.9100341796875,1371.0999755859375,1352.3299560546875,1367.989990234375,4870500,0.0,0.0
2025-01-13 00:00:00+07:00,1359.2099609375,1362.1400146484375,1349.02001953125,1354.3399658203125,3911000,0.0,0.0
2025-01-14 00:00:00+07:00,1363.8599853515625,1363.8599853515625,1340.25,1340.25,3743900,0.0,0.0
2025-01-15 00:00:00+07:00,1343.18994140625,1353.1700439453125,1334.7900390625,1353.1700439453125,3352600,0.0,0.0
2025-01-16 00:00:00+07:00,1362.1400146484375,1363.550048828125,1346.449951171875,1352.56005859375,3080800,0.0,0.0
2025-01-17 00:00:00+07:00,1348.06005859375,1356.3299560546875,1338.8399658203125,1340.6300048828125,3204600,0.0,0.0
2025-01-20 00:00:00+07:00,1344.530029296875,1350.4100341796875,1338.2900390625,1340.5,2099600,0.0,0.0
2025-01-21 00:00:00+07:00,1346.5899658203125,1357.5,1343.22998046875,1352.530029296875,2975000,0.0,0.0
2025-01-22 00:00:00+07:00,1355.219970703125,1363.9200439453125,1355.219970703125,1361.77001953125,3528000,0.0,0.0
2025-01-23 00:00:00+07:00,1359.8699951171875,1362.0,1344.1700439453125,1344.1700439453125,2948600,0.0,0.0
2025-01-24 00:00:00+07:00,1350.030029296875,1354.0699462890625,1344.6199951171875,1354.0699462890625,2532500,0.0,0.0
2025-01-27 00:00:00+07:00,1349.050048828125,1354.739990234375,1340.5899658203125,1340.93994140625,2806500,0.0,0.0
2025-01-28 00:00:00+07:00,1334.260009765625,1347.5400390625,1334.260009765625,1345.77001953125,2821000,0.0,0.0
2025-01-29 00:00:00+07:00,1350.72998046875,1351.6800537109375,1341.3199462890625,1343.18994140625,2867400,0.0,0.0
2025-01-30 00:00:00+07:00,1342.719970703125,1345.760009765625,1333.27001953125,1335.6400146484375,2803900,0.0,0.0
2025-01-31 00:00:00+07:00,1336.4200439453125,1337.800048828125,1310.719970703125,1314.5,3630700,0.0,0.0
2025-02-03 00:00:00+07:00,1276.9100341796875,1304.3900146484375,1270.8699951171875,1304.3900146484375,4144800,0.0,0.0
2025-02-04 00:00:00+07:00,1310.75,1316.4100341796875,1300.1099853515625,1301.02001953125,3015100,0.0,0.0
2025-02-05 00:00:00+07:00,1300.739990234375,1305.1700439453125,1282.0400390625,1286.739990234375,3179300,0.0,0.0
2025-02-06 00:00:00+07:00,1289.0,1290.260009765625,1260.02001953125,1262.0699462890625,3586600,0.0,0.0
2025-02-07 00:00:00+07:00,1266.3499755859375,1282.0899658203125,1252.260009765625,1282.0899658203125,4205200,0.0,0.0
2025-02-10 00:00:00+07:00,1273.949951171875,1275.8800048828125,1262.4100341796875,1270.489990234375,3040700,0.0,0.0
2025-02-11 00:00:00+07:00,1272.9100341796875,1285.97998046875,1269.5799560546875,1283.969970703125,2678300,0.0,0.0
2025-02-13 00:00:00+07:00,1287.1600341796875,1298.719970703125,1281.1600341796875,1284.1099853515625,2844400,0.0,0.0
2025-02-14 00:00:00+07:00,1286.5699462890625,1287.6600341796875,1269.81005859375,1272.0999755859375,2792100,0.0,0.0
2025-02-17 00:00:00+07:00,1244.56005859375,1256.47998046875,1236.800048828125,1256.47998046875,9807200,0.0,0.0
2025-02-18 00:00:00+07:00,1257.6800537109375,1263.010009765625,1252.72998046875,1257.47998046875,3459300,0.0,0.0
2025-02-19 00:00:00+07:00,1255.1500244140625,1267.719970703125,1254.1800537109375,1262.27001953125,4125100,0.0,0.0
2025-02-20 00:00:00+07:00,1255.25,1261.4100341796875,1240.56005859375,1245.6099853515625,4252900,0.0,0.0
2025-02-21 00:00:00+07:00,1243.8900146484375,1252.5,1240.6700439453125,1246.2099609375,3227700,0.0,0.0
2025-02-24 00:00:00+07:00,1242.5,1242.5,1227.4200439453125,1235.8499755859375,3715400,0.0,0.0
2025-02-25 00:00:00+07:00,1231.47998046875,1231.47998046875,1206.3900146484375,1206.3900146484375,4213000,0.0,0.0
2025-02-26 00:00:00+07:00,1209.719970703125,1233.3499755859375,1208.9100341796875,1231.1400146484375,4527000,0.0,0.0
2025-02-27 00:00:00+07:00,1228.6500244140625,1235.1099853515625,1212.5400390625,1215.72998046875,3389300,0.0,0.0
2025-02-28 00:00:00+07:00,1192.4300537109375,1206.5799560546875,1186.3599853515625,1203.719970703125,5262600,0.0,0.0
2025-03-03 00:00:00+07:00,1207.27001953125,1211.2099609375,1185.72998046875,1188.4100341796875,3541700,0.0,0.0
2025-03-04 00:00:00+07:00,1182.3199462890625,1195.6600341796875,1173.1300048828125,1177.6400146484375,3815800,0.0,0.0
2025-03-05 00:00:00+07:00,1185.3599853515625,1208.760009765625,1183.2099609375,1206.9599609375,3760200,0.0,0.0
2025-03-06 00:00:00+07:00,1206.8599853515625,1207.0400390625,1186.9100341796875,1189.550048828125,3430500,0.0,0.0
2025-03-07 00:00:00+07:00,1188.6600341796875,1202.030029296875,1186.9300537109375,1202.030029296875,3046800,0.0,0.0
2025-03-10 00:00:00+07:00,1195.3699951171875,1196.52001953125,1177.43994140625,1177.43994140625,3122200,0.0,0.0
2025-03-11 00:00:00+07:00,1167.18994140625,1189.4000244140625,1160.989990234375,1187.6300048828125,3629200,0.0,0.0
2025-03-12 00:00:00+07:00,1184.8599853515625,1186.5699462890625,1158.1700439453125,1160.06005859375,3572400,0.0,0.0
2025-03-13 00:00:00+07:00,1164.1800537109375,1168.72998046875,1157.9599609375,1159.6400146484375,2448200,0.0,0.0
2025-03-14 00:00:00+07:00,1162.550048828125,1176.9200439453125,1160.1300048828125,1173.760009765625,2850100,0.0,0.0
2025-03-17 00:00:00+07:00,1175.739990234375,1178.510009765625,1165.4599609375,1170.199951171875,2642800,0.0,0.0
2025-03-18 00:00:00+07:00,1177.6800537109375,1181.31005859375,1165.989990234375,1176.1700439453125,2778800,0.0,0.0
2025-03-19 00:00:00+07:00,1177.3699951171875,1195.56005859375,1174.6199951171875,1189.6600341796875,3380500,0.0,0.0
2025-03-20 00:00:00+07:00,1192.280029296875,1200.0899658203125,1181.7099609375,1181.7099609375,3300200,0.0,0.0
2025-03-21 00:00:00+07:00,1187.06005859375,1190.6199951171875,1180.489990234375,1186.6099853515625,4732000,0.0,0.0
2025-03-24 00:00:00+07:00,1188.199951171875,1192.5899658203125,1182.5999755859375,1190.06005859375,2365600,0.0,0.0
